"","id","Cwood","Cveg","ratio"
"139",139,NA,0.319806944068482,NA
"140",140,NA,1.99500947343949,NA
"141",141,NA,1.77635320979112,NA
"142",142,0.319692666672554,0.314309374015955,1.01712736908803
"143",143,NA,1.82350946200521,NA
"144",144,NA,0.906847818148258,NA
"145",145,2.4215137442847,2.14621187573867,1.12827338794371
"146",146,NA,0.211812213455419,NA
"147",147,0.395685241548154,0.780067809733884,0.507244673617721
"148",148,0.767083036865773,0.296686833974287,2.5854973966666
"149",149,NA,3.26421910860525,NA
"150",150,NA,0.261604578576729,NA
"151",151,3.55619559694674,-0.046596229473884,-76.3193854331046
"152",152,NA,0.300737946323213,NA
"153",153,NA,0.357470504696523,NA
"154",154,NA,0.266607650177474,NA
"155",155,NA,0.343727407016465,NA
"156",156,NA,1.16405941074594,NA
"157",157,3.09708296200811,0.245244698403398,12.6285419508388
"158",158,NA,0.60728610820901,NA
"159",159,NA,1.54131731796915,NA
"160",160,-0.0949339806293482,1.75383104651112,-0.0541294903053514
"161",161,0.341924939734934,0.549606161976869,0.622127194689867
"162",162,0.358659253758394,0.259647709410312,1.38133032089113
"163",163,NA,1.83909500986419,NA
"164",164,-0.0248612194754933,0.605473260174505,-0.0410608050111544
"165",165,NA,0.0475354211585409,NA
"166",166,NA,0.62629001436252,NA
"167",167,-0.611733836400585,1.99480713651404,-0.306663148132506
"168",168,NA,-0.0386605325174444,NA
"169",169,NA,0.561456228849728,NA
"170",170,NA,2.17738031423278,NA
"171",171,NA,0.501629541117694,NA
"172",172,NA,1.95422778710707,NA
"173",173,-0.960327492699139,0.92002085010069,-1.04381057515603
"174",174,NA,0.369052057342504,NA
"175",175,NA,2.11114243976581,NA
"176",176,0.490600239086096,0.253417868057955,1.93593388992562
"177",177,NA,0.466815216454648,NA
"178",178,2.48521558847847,0.787833140406316,3.15449485559436
"179",179,2.21758388867285,0.235682466536631,9.4092018013066
"180",180,NA,0.74886412163357,NA
"181",181,0.449805457459434,0.161999075082602,2.77659275048381
"182",182,NA,0.298236083280964,NA
"183",183,0.865018944066518,1.40563815674926,0.615392332595037
"184",184,NA,0.239404441909439,NA
"185",185,-0.465207200544642,2.01604377120352,-0.230752529875344
"186",186,0.116198039528732,1.01027000528589,0.115016816218205
"187",187,NA,1.66019311269911,NA
"188",188,2.89371884146699,0.483713850006548,5.98229478322322
"189",189,NA,0.261472750175123,NA
"190",190,0.920442083862455,1.23251545605238,0.746799627820114
"191",191,0.823680747661977,2.54037812433468,0.324235490682198
"192",192,0.889101159682621,0.329925200954787,2.6948567648352
"193",193,0.391918016345616,0.194408364370932,2.01595243915449
"194",194,1.77319645812343,0.52425368510784,3.38232521485984
"195",195,NA,0.24303811662249,NA
"196",196,-1.22875595886581,2.96288017998344,-0.414716722993731
"197",197,0.713601029786878,0.200698284110064,3.55559108515116
"198",198,NA,0.258014623542434,NA
"199",199,0.18570698367505,0.438607409256156,0.423401383004438
"200",200,0.292926965103185,0.177921097423686,1.64638690602067
"201",201,2.10568081764019,0.367899642860421,5.72351960243428
"202",202,2.98730163965219,0.296229810969552,10.0844058532625
"203",203,NA,1.17095419049559,NA
"204",204,1.73565718746418,0.397612944324948,4.36519286466117
"205",205,-0.869967217853424,0.904676095875134,-0.96163391717769
"206",206,1.03319489694072,1.85419312002348,0.557220758605573
"207",207,NA,0.820869399848465,NA
"208",208,0.912875128131723,1.2795202478675,0.713451099858056
"209",209,0.450665973698649,0.19586387064283,2.30091426366462
"210",210,NA,2.08995946074533,NA
"211",211,NA,0.424550057152031,NA
"212",212,NA,0.619217242452014,NA
"213",213,NA,0.374165715526243,NA
"214",214,-0.738246481150902,0.24309332217465,-3.03688507173599
"215",215,0.718664182827533,0.235727207727247,3.04871121902516
"216",216,NA,1.14726400208979,NA
"217",217,NA,0.501788994571205,NA
"218",218,NA,0.921592732753381,NA
"219",219,NA,0.0759960544542772,NA
"220",220,0.923411352993847,1.92254776224127,0.480306066319699
"221",221,0.313707329684325,0.687289752979997,0.456441156476046
"222",222,0.290962672134131,1.26656544671972,0.229725730231861
"223",223,0.908929461699679,0.289459548831494,3.1400914751954
"224",224,-0.154074229373419,0.385007524485376,-0.400184982304862
"225",225,3.01931174115916,0.0710429663901562,42.4997982851335
"226",226,0.604680029985244,0.434261396177178,1.39243330240327
"227",227,1.00584908328349,0.173486350304503,5.7978571888683
"228",228,NA,0.281808382907842,NA
"229",229,1.18186146508872,2.1468758864664,0.550502929647217
"230",230,NA,1.1362380810089,NA
"231",231,NA,0.277885576004627,NA
"232",232,NA,0.997915759451915,NA
"233",233,-0.475996501880658,0.165338725138233,-2.87891721363338
"234",234,NA,0.42389860565637,NA
"235",235,0.432172646943135,0.45213668374676,0.955845129313137
"236",236,NA,2.20206233597997,NA
"237",237,NA,0.374616091351351,NA
"238",238,NA,0.190006560777733,NA
"239",239,-0.290316602461772,0.513373713316188,-0.565507338867126
"240",240,NA,0.368050071269298,NA
"241",241,0.610687347258023,0.540454520592436,1.1299514093963
"242",242,2.09327292264776,0.72101638224204,2.90322518905689
"243",243,1.82445207086614,0.42938708876728,4.24896816554015
"244",244,1.72596773519674,0.134890924154937,12.7952843826192
"245",245,NA,1.76845238847615,NA
"246",246,NA,0.188872245408285,NA
"247",247,0.545957774489035,0.20596218496581,2.6507670550284
"248",248,NA,0.37524074903675,NA
"249",249,0.706521225268451,0.339234095717148,2.08269520719859
"250",250,2.30573622217079,0.203828423472313,11.3121427467842
"251",251,0.811240232376741,0.604003826676951,1.34310445819514
"252",252,NA,0.311744270551868,NA
"253",253,NA,0.900854126539777,NA
"254",254,0.741012896687538,0.563074502656785,1.31601216746838
"255",255,3.0732944979138,0.221443624032632,13.8784510565132
"256",256,NA,2.12905264926604,NA
"257",257,0.788000616822832,0.482677700484568,1.6325606424986
"258",258,-0.885045208523515,-0.0803051394945976,11.0210282192842
"259",259,NA,0.331780013482757,NA
"260",260,NA,1.78276717356494,NA
"261",261,0.818639458539692,0.176212136604586,4.64576092381589
"262",262,NA,0.313264071162613,NA
"263",263,NA,0.530245801687933,NA
"264",264,0.764480009479251,0.600791889255097,1.27245394478794
"265",265,NA,2.45509682503848,NA
"266",266,NA,2.82707173832618,NA
"267",267,0.46953677186298,1.1603493839548,0.404651201056932
"268",268,-0.68281241331035,0.742532952843622,-0.919571866400588
"269",269,0.437948798627984,1.41772646305494,0.308909236048458
"270",270,2.03245514687218,1.15174707860163,1.76467141496018
"271",271,3.30116441284226,1.88402388914951,1.75218819243979
"272",272,0.502077638772211,0.808592600545557,0.620927817585097
"273",273,NA,1.97040604324978,NA
"274",274,NA,0.863594368216668,NA
"275",275,NA,0.252715862034818,NA
"276",276,2.13968951470058,0.373303394280451,5.73177085310158
"277",277,NA,0.977311224742424,NA
"278",278,NA,0.147252842613364,NA
"279",279,NA,0.147656217765339,NA
"280",280,NA,0.370801996788376,NA
"281",281,2.07640806009219,0.175761791967922,11.813762461361
"282",282,NA,2.00820461065751,NA
"283",283,2.01810956114533,0.858447815338974,2.35088205140163
"284",284,NA,1.55590102079397,NA
"285",285,NA,0.749391219239617,NA
"286",286,NA,2.0039786940269,NA
"287",287,NA,1.03630712900822,NA
"288",288,0.494665099286449,0.413336170243222,1.19676218753217
"289",289,2.03659909465982,-0.0329379647365115,-61.8313581592449
"290",290,1.91441904814325,0.264368948765399,7.24146711284959
"291",291,0.66644079360125,0.170888621149393,3.89985470722852
"292",292,0.0637764083698638,0.228292130685664,0.279363148341183
"293",293,1.37347269379978,1.09440154847142,1.25499885825102
"294",294,NA,0.798925147994257,NA
"295",295,0.688924952175807,0.659048302930952,1.04533301900936
"296",296,NA,0.24506431167944,NA
"297",297,0.975161510039932,0.724471042228777,1.34603241979131
"298",298,0.305983057243806,0.47631064081156,0.642402312747952
"299",299,NA,0.776960293143435,NA
"300",300,0.740505651684543,0.210412511347478,3.51930427968545
"301",301,NA,0.240458928845369,NA
"302",302,0.286147056848547,0.855780524323341,0.334369676237726
"303",303,NA,0.967380444184793,NA
"304",304,NA,0.158906265595476,NA
"305",305,2.48161914737163,0.282922992192329,8.77135904771091
"306",306,-0.648243609987867,0.175510327099993,-3.69347844482418
"307",307,0.943756119597138,0.801601436223435,1.17733835912699
"308",308,NA,0.170615027164937,NA
"309",309,NA,0.183789339809463,NA
"310",310,1.76753517216125,1.0247382420295,1.72486504325304
"311",311,0.46297140299327,0.160799603601312,2.87918248941189
"312",312,NA,0.875358822233149,NA
"313",313,NA,0.496966171073779,NA
"314",314,0.817883802839624,0.352586854819971,2.31966618057055
"315",315,NA,0.141179153182713,NA
"316",316,NA,0.185310859217829,NA
"317",317,0.447578579678782,0.425519751826282,1.05183972719909
"318",318,2.61542961826863,1.80095874665988,1.45224293622455
"319",319,2.12156455410147,1.38646299874337,1.5301991874463
"320",320,NA,0.324446321917543,NA
"321",321,0.466918292132416,1.92742782980665,0.2422494294789
"322",322,1.98989789693947,2.22485163464014,0.89439577271467
"323",323,0.459897557253671,0.339716162047283,1.35377002519433
"324",324,NA,0.357023800285375,NA
"325",325,0.703066363775029,0.490249372635712,1.43409946655343
"326",326,0.729077231268448,0.999364403522259,0.729540924910689
"327",327,NA,1.10872726968431,NA
"328",328,1.02475399306629,0.517208452255907,1.98131718187633
"329",329,NA,0.246611237974777,NA
"330",330,NA,1.74966379499714,NA
"331",331,2.00048377799024,1.71675984886074,1.1652671043756
"332",332,1.87929179313568,0.191719573556629,9.80229487408381
"333",333,0.581331767726302,0.436849025713509,1.33073838673855
"334",334,0.309968908005647,2.14916212617029,0.144227791952577
"335",335,0.637695893957727,0.50072555382974,1.27354373884134
"336",336,NA,0.596344502895709,NA
"337",337,NA,2.64151300153989,NA
"338",338,NA,-0.377268277909496,NA
"339",339,0.498104633079643,0.270390370111831,1.84216853904091
"340",340,NA,0.691452932368175,NA
"341",341,3.44246624656683,0.731759166582048,4.70437051393035
"342",342,NA,0.166671378661062,NA
"343",343,2.72490862165584,-0.0179178014834422,-152.078290641512
"344",344,0.275900525840553,0.256294548588869,1.07649783173162
"345",345,1.10990984636775,0.39302950405016,2.82398607465892
"346",346,0.471505800894844,0.343355564436073,1.37322894903202
"347",347,NA,0.485588294086053,NA
"348",348,0.949830306952002,0.770391845714179,1.23291843266004
"349",349,1.13137213437191,1.02435413807331,1.10447363106268
"350",350,NA,0.355964873820963,NA
"351",351,-0.461518769484308,0.123552591856004,-3.73540338208519
"352",352,NA,0.488402624818182,NA
"353",353,2.21679758905944,0.16541748914615,13.4012286155598
"354",354,NA,0.293239799580454,NA
"355",355,-0.407199062354845,0.404881928718488,-1.00572298606582
"356",356,0.84381760375662,0.423547001819504,1.99226437710971
"357",357,0.614289984934493,0.275712831240769,2.22800651739729
"358",358,0.332905786791599,0.726479781801343,0.458245081461375
"359",359,NA,0.151076092631483,NA
"360",360,0.665243742228853,0.267270874900229,2.48902444936129
"361",361,-0.0779143619666359,0.388085872412953,-0.200765777641421
"362",362,NA,0.569232830569687,NA
"363",363,NA,0.809319070939377,NA
"364",364,0.783968679883863,0.405939300725387,1.93124607172294
"365",365,NA,0.255238128808588,NA
"366",366,NA,0.788933626758675,NA
"367",367,NA,0.194115623515887,NA
"368",368,NA,1.98352754493421,NA
"369",369,NA,0.354407480127425,NA
"370",370,0.646237917289089,0.412213097176784,1.56772776438964
"371",371,NA,0.195511949254925,NA
"372",372,1.17990447776826,0.370112080968099,3.18796531764646
"373",373,NA,1.03808062054288,NA
"374",374,NA,0.0589378200950562,NA
"375",375,NA,2.05188697840531,NA
"376",376,1.18270510424028,0.41725256477846,2.83450649337108
"377",377,NA,3.05506209218133,NA
"378",378,NA,1.85165141123344,NA
"379",379,NA,0.456599974771861,NA
"380",380,NA,1.60495985281745,NA
"381",381,0.224951651122545,0.267077951312611,0.842269644562467
"382",382,0.547073724407456,1.39618463460031,0.391834798098942
"383",383,NA,1.43944315624047,NA
"384",384,2.12278478843432,0.239834163695827,8.85105255949514
"385",385,NA,3.22896347162272,NA
"386",386,1.64543758232541,1.94747545874146,0.844907993546042
"387",387,NA,0.729636519349872,NA
"388",388,1.10636824205546,0.551052725922881,2.00773572111917
"389",389,0.332546315402939,1.9588740107481,0.16976401421342
"390",390,0.39844535126859,0.144413719425873,2.75905469959945
"391",391,0.334455070612207,0.277403488826553,1.20566281277495
"392",392,NA,1.21557599635909,NA
"393",393,-0.31691713046336,0.0104717820925732,-30.2639156985632
"394",394,1.20400912818625,0.800951515779437,1.50322348415132
"395",395,2.08722319242547,0.225707205278704,9.24748144326256
"396",396,NA,0.886513299333961,NA
"397",397,NA,0.0353871872172469,NA
"398",398,NA,0.850943091712386,NA
"399",399,0.696911093560263,0.237400723471173,2.93558959454851
"400",400,0.446208894249386,0.243601501684414,1.83171651719721
"401",401,0.300182278119782,0.244413207069802,1.22817535811006
"402",402,NA,0.121983180850933,NA
"403",403,0.447342955878711,2.82218146505591,0.158509635690577
"404",404,2.48904316493745,0.891726551844225,2.79126281458114
"405",405,0.399944984546051,0.332188895789005,1.20396855408461
"406",406,-0.273145595390465,2.07492671564064,-0.131641080782041
"407",407,-0.186291880786256,0.279170869369394,-0.667304153929317
"408",408,-1.02040959490096,0.414696007031373,-2.46062073808142
"409",409,-0.0734623910696196,1.15640423599376,-0.0635265669071936
"410",410,0.742905654005776,0.632084179252205,1.17532708204259
"411",411,3.4015418172771,0.56673771305749,6.00196835133159
"412",412,NA,1.16900974588857,NA
"413",413,NA,0.439225226666282,NA
"414",414,0.528684295187253,0.462604402829673,1.14284319810486
"415",415,NA,0.869619912099221,NA
"416",416,NA,0.833421746641321,NA
"417",417,NA,0.355967117619081,NA
"418",418,NA,0.388540667736324,NA
"419",419,NA,0.680424133764245,NA
"420",420,0.290994664188054,1.65528356661984,0.175797470630533
"421",421,0.139621332245324,0.766114184809872,0.182246112934163
"422",422,0.30097852889109,0.269613998847422,1.11633123716776
"423",423,0.790908453050658,0.267430103197429,2.95743988277481
"424",424,0.335623644677657,0.219146026660673,1.53150686686799
"425",425,2.31969413577566,0.657654744839379,3.52722177400576
"426",426,NA,0.177178156191919,NA
"427",427,NA,3.50712682474645,NA
"428",428,NA,0.190842810506294,NA
"429",429,0.788748910715442,0.758239700436917,1.0402368937698
"430",430,0.729630791276023,0.270863986444197,2.69371650640732
"431",431,0.569201198227741,0.759238640408144,0.749699986188474
"432",432,NA,0.457461835991412,NA
"433",433,0.591068462052201,2.44843119593883,0.241407013206087
"434",434,0.383865859523864,0.547759956986077,0.700792116378855
"435",435,NA,0.404111883515906,NA
"436",436,NA,0.699739245100027,NA
"437",437,NA,0.425363816174876,NA
"438",438,0.221063094320637,-0.102929586844389,-2.14771185912602
"439",439,NA,1.38073978743102,NA
"440",440,0.481994789318911,0.738954471132466,0.652265881252794
"441",441,NA,0.240916275608218,NA
"442",442,0.516136921757007,2.50243269358343,0.206254067524154
"443",443,2.43337801259161,0.54929838584183,4.4299748102524
"444",444,-0.167414671502935,2.04962971179452,-0.081680447223981
"445",445,2.22045905144458,0.454077453318742,4.8900447164152
"446",446,2.04508673637819,2.61833698333568,0.7810632280696
"447",447,NA,0.443234754249286,NA
"448",448,NA,1.01251643910292,NA
"449",449,NA,0.114400478819179,NA
"450",450,NA,2.18257435141924,NA
"451",451,NA,0.549135646029852,NA
"452",452,3.62238890904178,0.16013267889055,22.6211722312949
"453",453,0.231956832099059,-0.220212374735573,-1.05333241321061
"454",454,NA,1.90449348446249,NA
"455",455,NA,0.701574235341759,NA
"456",456,NA,0.0915306495302038,NA
"457",457,0.461704083670024,3.17317251972718,0.145502357908268
"458",458,NA,1.25950957598973,NA
"459",459,3.23114032571127,-0.126100940287168,-25.6234435552427
"460",460,NA,0.176053769144775,NA
"461",461,2.11224681057852,2.60242403069841,0.811645906148377
"462",462,NA,0.354100033067117,NA
"463",463,NA,2.76823804607862,NA
"464",464,1.87039580693226,0.734630178609355,2.5460372598263
"465",465,0.845668334823446,0.514784197392617,1.64276281033248
"466",466,3.00998875478146,0.493202955625428,6.10294143708955
"467",467,0.322048062248268,0.0244601918860508,13.166211604085
"468",468,NA,1.40216660426177,NA
"469",469,NA,0.306358502862834,NA
"470",470,NA,0.290236134861277,NA
"471",471,NA,0.445082110848881,NA
"472",472,NA,0.748234101287452,NA
"473",473,NA,2.60276146152206,NA
"474",474,2.68762228795206,0.222988278863311,12.0527513896797
"475",475,NA,1.9066400610808,NA
"476",476,NA,1.06941254500322,NA
"477",477,NA,0.435860239718997,NA
"478",478,NA,0.617534927024138,NA
"479",479,0.96402496256514,0.255548596046492,3.77237432519393
"480",480,NA,1.03589695385917,NA
"481",481,NA,1.85926449512672,NA
"482",482,NA,0.348390028191038,NA
"483",483,NA,0.875159491317019,NA
"484",484,NA,0.244123463823297,NA
"485",485,0.305919240571171,0.720253060245027,0.424738550179986
"486",486,NA,0.421404226063258,NA
"487",487,NA,0.934205389699561,NA
"488",488,1.67944937115389,0.76776656699185,2.18744790846268
"489",489,0.50005231581639,2.21977021865364,0.225272107722793
"490",490,NA,0.801386313518941,NA
"491",491,0.913484398600435,0.81737450836814,1.11758366482969
"492",492,2.67772489910563,0.886393799581736,3.02092016028223
"493",493,NA,0.773359723431704,NA
"494",494,NA,0.199796493751774,NA
"495",495,NA,0.238530246646321,NA
"496",496,NA,1.02126463209329,NA
"497",497,NA,0.907858302364809,NA
"498",498,2.42459339581236,0.0226957293364672,106.830380282891
"499",499,2.82589682179598,1.40609035134199,2.00975479214327
"500",500,NA,2.00846176047503,NA
"501",501,NA,0.542894362898763,NA
"502",502,0.386158788648368,2.76237589349112,0.139792267069177
"503",503,2.90848456985868,0.54423512650441,5.34416914347243
"504",504,0.304147415923968,1.8578102308928,0.163712854448974
"505",505,0.826992147781597,0.517616724543268,1.59769209256388
"506",506,NA,0.671705482415329,NA
"507",507,NA,0.877032031699576,NA
"508",508,NA,0.620049494123627,NA
"509",509,NA,0.210378116630102,NA
"510",510,-0.430463627650436,0.307912055900851,-1.39800835790933
"511",511,NA,0.284837272500609,NA
"512",512,2.1969518222451,1.72341312574847,1.27476795286155
"513",513,NA,1.12485819139883,NA
"514",514,NA,0.244168941585403,NA
"515",515,0.503731508344987,0.419839939620137,1.19981798015871
"516",516,NA,0.453118535470054,NA
"517",517,NA,0.858605520625652,NA
"518",518,NA,1.57540063638777,NA
"519",519,3.48155062128281,2.680923805685,1.29863840736542
"520",520,NA,1.35419242836906,NA
"521",521,NA,1.20530247239985,NA
"522",522,NA,0.366158728017784,NA
"523",523,0.618658799831474,0.27600408171893,2.24148424174933
"524",524,NA,0.211902536609141,NA
"525",525,0.367377555952309,0.556107684423588,0.660623052409535
"526",526,NA,1.2800597440738,NA
"527",527,-0.305684960250878,0.291058218044221,-1.05025366507409
"528",528,3.49051672432532,0.854536180091898,4.08469156209389
"529",529,-0.505656026138005,0.458380437720338,-1.10313613873398
"530",530,NA,0.300804550335287,NA
"531",531,0.525771234983109,0.862419952567243,0.609646418102919
"532",532,NA,0.160892402320454,NA
"533",533,NA,2.12337633429659,NA
"534",534,2.26244523039553,0.185960191170168,12.1662879359229
"535",535,NA,0.372405891804209,NA
"536",536,NA,2.51568426598611,NA
"537",537,0.710697536089393,0.740433913231777,0.959839255589209
"538",538,0.75653085127449,0.621986141490054,1.21631464241649
"539",539,NA,0.545637935384204,NA
"540",540,NA,0.576785806825053,NA
"541",541,2.49029202578966,0.348994017529253,7.13562955439752
"542",542,0.258912354398819,0.889098903946588,0.291207595971092
"543",543,NA,1.62281712682271,NA
"544",544,0.713059155825447,0.696154997300082,1.02428217651374
"545",545,2.26714878129796,0.13794816849757,16.4347871087386
"546",546,NA,0.414909469859522,NA
"547",547,NA,0.321006941010689,NA
"548",548,3.22169121248376,0.647397314745998,4.9763740736981
"549",549,NA,0.435318135537866,NA
"550",550,1.85407542640703,1.76823397233324,1.04854643413537
"551",551,NA,0.779624629078244,NA
"552",552,NA,0.605095358620681,NA
"553",553,NA,3.41365036356069,NA
"554",554,2.02714790921054,0.304129607853806,6.66540796049356
"555",555,NA,0.938118874675098,NA
"556",556,0.649607697375038,0.153609356764025,4.22895916667999
"557",557,NA,0.490735578149947,NA
"558",558,0.366857134569181,0.449289184384474,0.816527856266506
"559",559,1.47784023919181,1.19366700621498,1.23806742709419
"560",560,NA,0.166182655894989,NA
"561",561,NA,0.453007338853532,NA
"562",562,NA,0.430310335575674,NA
"563",563,0.269918289355589,0.154142892560088,1.75109137289849
"564",564,0.136793308535897,0.184414612947565,0.741770439714511
"565",565,0.294867105328367,0.350988887911585,0.840103819476602
"566",566,0.989486616956475,0.523632556520143,1.88965831981918
"567",567,NA,0.210012755948532,NA
"568",568,NA,1.44356642295721,NA
"569",569,2.37278173424236,0.41083019004904,5.77557782196857
"570",570,NA,0.616152628418664,NA
"571",571,NA,2.64702821735378,NA
"572",572,NA,0.0880339029648713,NA
